company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Ace Metrix,Advertising,Leapfrog Ventures,venture,C,2014-08-08,4044493
Ace Metrix,Advertising,Leapfrog Ventures,venture,C,2012-05-29,8e+06
Ace Metrix,Advertising,Palomar Ventures,venture,B,2009-12-16,6e+06
Ace Metrix,Advertising,Palomar Ventures,venture,C,2014-08-08,4044493
Ace Metrix,Advertising,Palomar Ventures,venture,C,2012-05-29,8e+06
Ace Metrix,Advertising,Palomar Ventures,venture,A,2008-08-01,3e+06
Acosta Sales & Marketing,Advertising,Berkshire Partners,venture,NA,2003-01-27,NA
Acquisio,Advertising Platforms|Software,MDC Dream Ventures,venture,B,2011-08-16,12100000
Active Media,Advertising,BlueRun Ventures,venture,C,2008-05-01,1e+07
Ad Infuse,Advertising|Mobile,SoftBank Capital,venture,B,2008-01-23,1.2e+07
Ad Infuse,Advertising|Mobile,Storm Ventures,seed,NA,2005-01-01,6e+05
Ad Infuse,Advertising|Mobile,Storm Ventures,venture,A,2006-06-01,5e+06
Ad Infuse,Advertising|Mobile,Storm Ventures,venture,B,2008-01-23,1.2e+07
Adisn,Advertising,Battery Ventures,venture,A,2008-08-25,1e+06
AdAdapted,Advertising,CKM Capital Partners,seed,NA,2014-01-29,325000
AdAdapted,Advertising,Start Garden,seed,NA,2014-07-09,4e+05
AdAdapted,Advertising,Zell Lurie Commercialization Fund,seed,NA,2014-07-09,4e+05
"Adap.tv, now a part of ONE by AOL",Advertising|Auctions|Television|Video,Bessemer Venture Partners,venture,C,2011-03-28,2e+07
"Adap.tv, now a part of ONE by AOL",Advertising|Auctions|Television|Video,Redpoint Ventures,venture,B,2008-09-01,1.3e+07
"Adap.tv, now a part of ONE by AOL",Advertising|Auctions|Television|Video,Redpoint Ventures,venture,C,2011-03-28,2e+07
"Adap.tv, now a part of ONE by AOL",Advertising|Auctions|Television|Video,Redpoint Ventures,venture,A,2007-08-08,1e+07
"Adap.tv, now a part of ONE by AOL",Advertising|Auctions|Television|Video,Spark Capital,venture,B,2008-09-01,1.3e+07
"Adap.tv, now a part of ONE by AOL",Advertising|Auctions|Television|Video,Spark Capital,venture,C,2011-03-28,2e+07
Adaptly,Advertising,CRV,venture,A,2011-04-18,2e+06
Adaptly,Advertising,DreamIt Ventures,seed,NA,2010-08-11,NA
Adaptly,Advertising,First Round,venture,A,2011-04-18,2e+06
Adaptly,Advertising,kbs+ Ventures,venture,A,2011-04-18,2e+06
Adaptly,Advertising,Lerer Hippeau Ventures,venture,A,2011-04-18,2e+06
Adaptly,Advertising,Stage One Capital,venture,A,2011-04-18,2e+06
Adaptly,Advertising,Stage One Capital,seed,NA,2010-10-01,7e+05
Adaptly,Advertising,Time Warner Investments,venture,B,2012-05-09,10500000
Adaptly,Advertising,Valhalla Partners,venture,B,2012-05-09,10500000
Adaptly,Advertising,Gary Vaynerchuk,venture,A,2011-04-18,2e+06
Adapt Technologies,Advertising,Emergence Capital Partners,venture,A,2005-06-12,1e+07
Adapt Technologies,Advertising,Mohr Davidow Ventures,venture,A,2005-06-12,1e+07
ADARA,Advertising,August Capital,venture,NA,2012-01-24,12400000
ADARA,Advertising,August Capital,venture,C,2015-09-14,2.3e+07
ADARA,Advertising,August Capital,venture,B,2013-02-21,2e+07
ADARA,Advertising,Baseline Ventures,venture,NA,2012-01-24,12400000
ADARA,Advertising,Morgenthaler Ventures,venture,NA,2012-01-24,12400000
ADARA,Advertising,Morgenthaler Ventures,venture,C,2015-09-14,2.3e+07
ADARA,Advertising,Morgenthaler Ventures,venture,B,2013-02-21,2e+07
ADARA,Advertising,ONSET Ventures,venture,NA,2012-01-24,12400000
ADARA,Advertising,ONSET Ventures,venture,C,2015-09-14,2.3e+07
ADARA,Advertising,ONSET Ventures,venture,B,2013-02-21,2e+07
ADARA,Advertising,QuestMark Partners,venture,C,2015-09-14,2.3e+07
ADARA,Advertising,QuestMark Partners,venture,B,2013-02-21,2e+07
ADARA,Advertising,SV Angel,seed,NA,2006-02-20,NA
ADARA,Advertising,Thayer Ventures,venture,B,2013-02-21,2e+07
ADARA,Advertising,World Innovation Lab,venture,C,2015-09-14,2.3e+07
adBidtise,Advertising,Katherine Ramirez,debt_financing,NA,2014-07-04,150000
Adbrain,Advertising|Enterprise Software|Marketing Automation|Mobile,Nihal Mehta,seed,NA,2013-05-01,1500000
adBrite,Advertising|Auctions|Publishing,Sequoia Capital,venture,C,2007-11-29,2.3e+07
adBrite,Advertising|Auctions|Publishing,Sequoia Capital,venture,B,2006-02-01,8e+06
adBrite,Advertising|Auctions|Publishing,Sequoia Capital,venture,A,2004-09-01,4e+06
Adcade,Advertising|Media|Technology,Abundance Partners,venture,A,2013-11-01,5e+06
Adcade,Advertising|Media|Technology,BoxGroup,seed,NA,2012-11-01,1500000
Adcade,Advertising|Media|Technology,ff Venture Capital,seed,NA,2012-11-01,1500000
Adcade,Advertising|Media|Technology,ff Venture Capital,venture,A,2013-11-01,5e+06
Adcade,Advertising|Media|Technology,Great Oaks Venture Capital,seed,NA,2012-11-01,1500000
Adcade,Advertising|Media|Technology,Great Oaks Venture Capital,venture,A,2013-11-01,5e+06
Adcade,Advertising|Media|Technology,MDC Dream Ventures,venture,A,2013-11-01,5e+06
Adcade,Advertising|Media|Technology,Polaris Partners,venture,A,2013-11-01,5e+06
Adcade,Advertising|Media|Technology,Quotidian Ventures,seed,NA,2012-11-01,1500000
Adcade,Advertising|Media|Technology,Quotidian Ventures,venture,A,2013-11-01,5e+06
Adcade,Advertising|Media|Technology,Scout Ventures,seed,NA,2012-11-01,1500000
Adcade,Advertising|Media|Technology,Scout Ventures,venture,A,2013-11-01,5e+06
Adcade,Advertising|Media|Technology,Dave Lerner,seed,NA,2012-11-01,1500000
Adcade,Advertising|Media|Technology,Sameer Jagetia,seed,NA,2012-11-01,1500000
Adchemy,Advertising,Accenture,venture,NA,2009-10-20,3.1e+07
Adchemy,Advertising,August Capital,venture,NA,2009-10-20,3.1e+07
Adchemy,Advertising,August Capital,venture,B,2005-11-22,6400000
Adchemy,Advertising,August Capital,venture,E,2011-09-21,6.1e+07
Adchemy,Advertising,August Capital,venture,C,2008-01-01,1.9e+07
Adchemy,Advertising,Hellman & Friedman,venture,C,2008-01-01,1.9e+07
Adchemy,Advertising,Mayfield Fund,venture,NA,2009-10-20,3.1e+07
Adchemy,Advertising,Mayfield Fund,venture,E,2011-09-21,6.1e+07
Adchemy,Advertising,Mayfield Fund,venture,C,2008-01-01,1.9e+07
Adchemy,Advertising,Microsoft,venture,E,2011-09-21,6.1e+07
Adchemy,Advertising,Sand Hill Capital,venture,A,2005-05-10,1e+06
Adchemy,Advertising,Josh Kopelman,venture,A,2005-05-10,1e+06
AdChina,Advertising,Mayfield Fund,venture,A,2008-06-12,1e+07
AdChina,Advertising,News Corp,venture,B,2009-07-17,NA
AdChina,Advertising,Plough Penny Partners,undisclosed,NA,2011-03-01,NA
AdChina,Advertising,Signia Venture Partners,venture,A,2008-06-12,1e+07
AdChina,Advertising,Signia Venture Partners,undisclosed,NA,2011-03-01,NA
AdChina,Advertising,Signia Venture Partners,venture,B,2009-07-17,NA
AdChina,Advertising,Jack Xu (许良杰),venture,A,2008-06-12,1e+07
Adconion Media Group,Ad Targeting|Advertising|Entertainment,Silicon Valley Bank,venture,NA,2011-05-09,3.4e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,IVP,venture,D,2011-05-10,2e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,New Enterprise Associates,venture,C,2008-05-20,1.8e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,New Enterprise Associates,venture,D,2011-05-10,2e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Novak Biddle Venture Partners,venture,A,2006-05-01,2500000
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Novak Biddle Venture Partners,venture,C,2008-05-20,1.8e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Novak Biddle Venture Partners,venture,D,2011-05-10,2e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Novak Biddle Venture Partners,venture,B,2007-02-01,5500000
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Revolution LLC,venture,D,2011-05-10,2e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Revolution LLC,venture,B,2007-02-01,5500000
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,SharesPost Investment Management,secondary_market,NA,2014-09-01,NA
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Signatures Capital,venture,B,2007-07-27,1e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,SV Angel,venture,B,2007-07-27,1e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,ZG Ventures,venture,A,2006-05-01,2500000
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,ZG Ventures,venture,B,2007-02-01,5500000
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Bobby Yazdani,venture,B,2007-07-27,1e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Mark Jung,venture,B,2007-02-01,5500000
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Nigel Morris,venture,D,2011-05-10,2e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Ron Conway,venture,D,2011-05-10,2e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Steve Case,venture,D,2011-05-10,2e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Steve Case,venture,B,2007-02-01,5500000
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Ted Leonsis,venture,D,2011-05-10,2e+07
AddThis,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,Ted Leonsis,venture,B,2007-02-01,5500000
AdECN,Advertising|Sales and Marketing|Software,Accel,venture,A,2006-02-01,3100000
AdECN,Advertising|Sales and Marketing|Software,Band of Angels,venture,A,2006-02-01,3100000
AdECN,Advertising|Sales and Marketing|Software,Labrador Ventures,venture,A,2006-02-01,3100000
AdECN,Advertising|Sales and Marketing|Software,Novus Ventures,venture,A,2006-02-01,3100000
AdECN,Advertising|Sales and Marketing|Software,Tech Coast Angels,venture,A,2006-02-01,3100000
Adelphic,Advertising|Media|Mobile|Optimization,Blue Chip Venture Company,venture,B,2014-12-17,1.1e+07
Adelphic,Advertising|Media|Mobile|Optimization,Google Ventures,venture,B,2014-12-17,1.1e+07
Adelphic,Advertising|Media|Mobile|Optimization,Google Ventures,venture,A,2012-12-04,1e+07
Adelphic,Advertising|Media|Mobile|Optimization,Matrix Partners,venture,B,2014-12-17,1.1e+07
Adelphic,Advertising|Media|Mobile|Optimization,Matrix Partners,seed,NA,2012-03-13,2e+06
Adelphic,Advertising|Media|Mobile|Optimization,Matrix Partners,venture,A,2012-12-04,1e+07
AdEspresso,Advertising|Optimization|SaaS|Software,500 Startups,seed,NA,2014-06-24,1300000
AdEspresso,Advertising|Optimization|SaaS|Software,500 Startups,seed,NA,2013-12-25,5e+05
AdEspresso,Advertising|Optimization|SaaS|Software,SierraMaya360,seed,NA,2014-06-24,1300000
AdEspresso,Advertising|Optimization|SaaS|Software,SierraMaya360,seed,NA,2013-12-25,5e+05
AdEspresso,Advertising|Optimization|SaaS|Software,VegasTechFund,seed,NA,2014-06-24,1300000
AdEspresso,Advertising|Optimization|SaaS|Software,Richard Chen,seed,NA,2013-12-25,5e+05
AdExtent,Ad Targeting|Advertising|Application Platforms,Jeff Pulver,venture,A,2008-01-01,1700000
AdExtent,Ad Targeting|Advertising|Application Platforms,Ronald Cohen,venture,A,2008-01-01,1700000
Adeze,Advertising,Maveron,venture,C,2008-04-10,2500000
Adeze,Advertising,Maveron,venture,B,2006-06-21,3e+06
Adeze,Advertising,MEP Associates,venture,C,2008-04-10,2500000
adFreeq,Advertising|Classifieds|Cloud Computing|Real Time,Arch Grants,grant,NA,2013-05-14,50000
adFreeq,Advertising|Classifieds|Cloud Computing|Real Time,Capital Innovators,seed,NA,2012-09-19,50000
adFreeq,Advertising|Classifieds|Cloud Computing|Real Time,iSELECT FUND,undisclosed,NA,2014-04-09,NA
AdGrok,Advertising,TriplePoint Capital,angel,NA,2011-03-07,470000
AdGrok,Advertising,Y Combinator,seed,NA,2010-05-01,NA
AdGrok,Advertising,Ben Narasin,angel,NA,2011-03-07,470000
AdGrok,Advertising,Chris Sacca,angel,NA,2011-03-07,470000
Adify,Advertising,General Electric (GE),venture,B,2007-04-18,1.9e+07
Adify,Advertising,Peacock Equity,venture,B,2007-04-18,1.9e+07
Adify,Advertising,Signia Venture Partners,venture,A,2006-08-01,8e+06
Adify,Advertising,Time Warner Investments,venture,B,2007-04-18,1.9e+07
Adify,Advertising,U.S. Venture Partners (USVP),venture,B,2007-04-18,1.9e+07
Adify,Advertising,Venrock,venture,A,2006-08-01,8e+06
Adility,Advertising|Coupons|Local Advertising|Local Based Services|Network Security,MI Ventures,venture,A,2011-09-06,NA
Adility,Advertising|Coupons|Local Advertising|Local Based Services|Network Security,Benjamin Malka,venture,A,2011-09-06,NA
Adility,Advertising|Coupons|Local Advertising|Local Based Services|Network Security,Joe Lonsdale,venture,A,2011-09-06,NA
Adility,Advertising|Coupons|Local Advertising|Local Based Services|Network Security,Pietro Dova,venture,A,2011-09-06,NA
Adinch Inc,Advertising|Mobile,Plug & Play Ventures,venture,A,2014-09-03,1600000
Adjug,Advertising|Internet|Marketplaces|Publishing,Benchmark,venture,NA,2007-07-03,2e+06
Adknowledge,Advertising|Apps|Content Discovery|Facebook Applications|Mobile|Mobile Games|Sales and Marketing|Social Media|Twitter Applications|Video,Bank of America,venture,B,2011-01-12,2e+08
Adknowledge,Advertising|Apps|Content Discovery|Facebook Applications|Mobile|Mobile Games|Sales and Marketing|Social Media|Twitter Applications|Video,JMI Equity,venture,B,2011-01-12,2e+08
Adknowledge,Advertising|Apps|Content Discovery|Facebook Applications|Mobile|Mobile Games|Sales and Marketing|Social Media|Twitter Applications|Video,Nokia Growth Partners,venture,B,2011-01-12,2e+08
Adknowledge,Advertising|Apps|Content Discovery|Facebook Applications|Mobile|Mobile Games|Sales and Marketing|Social Media|Twitter Applications|Video,Technology Crossover Ventures,venture,A,2006-03-01,4.8e+07
AdLib Mediation LLC,Advertising|Apps|Mobile,Blue Heron Ventures,angel,NA,2014-11-15,2e+05
AdMaster,Advertising,WI Harper Group,venture,B,2012-07-27,NA
Admeld,Advertising|Auctions|Software,Foundry Group,venture,B,2009-06-24,8e+06
Admeld,Advertising|Auctions|Software,Foundry Group,venture,A,2008-11-10,7e+06
Admeld,Advertising|Auctions|Software,Foundry Group,venture,C,2010-08-01,1.5e+07
Admeld,Advertising|Auctions|Software,Norwest Venture Partners - NVP,venture,C,2010-08-01,1.5e+07
Admeld,Advertising|Auctions|Software,Spark Capital,venture,B,2009-06-24,8e+06
Admeld,Advertising|Auctions|Software,Spark Capital,venture,A,2008-11-10,7e+06
Admeld,Advertising|Auctions|Software,Spark Capital,venture,C,2010-08-01,1.5e+07
Admeld,Advertising|Auctions|Software,Time Warner Investments,venture,C,2010-08-01,1.5e+07
AdMob,Advertising|Mobile,Accel,venture,C,2008-10-21,15700000
AdMob,Advertising|Mobile,Accel,venture,B,2007-03-01,1.5e+07
AdMob,Advertising|Mobile,DFJ Growth,venture,C,2009-01-29,12500000
AdMob,Advertising|Mobile,Draper Fisher Jurvetson (DFJ),venture,C,2009-01-29,12500000
AdMob,Advertising|Mobile,Northgate Capital,venture,C,2009-01-29,12500000
AdMob,Advertising|Mobile,Sequoia Capital,venture,C,2008-10-21,15700000
AdMob,Advertising|Mobile,Sequoia Capital,venture,A,2006-09-01,3600000
AdMob,Advertising|Mobile,Sequoia Capital,venture,B,2007-03-01,1.5e+07
AdMob,Advertising|Mobile,SV Angel,venture,B,2007-03-01,1.5e+07
AdMob,Advertising|Mobile,Nihal Mehta,venture,A,2006-09-01,3600000
AdMobilize,Advertising|Analytics|Apps|Hardware|Internet of Things|Media|Software|Technology,Rokk3r Labs,seed,A,2015-01-02,4500000
AdMobius,Advertising,Opus Capital,venture,A,2012-09-30,5e+06
AdMobius,Advertising,Storm Ventures,venture,A,2012-09-30,5e+06
AdMoment,Advertising|Mobile|Real Time,e.ventures,seed,NA,2013-02-01,550000
AdMoment,Advertising|Mobile|Real Time,e.ventures,seed,NA,2012-09-01,3e+05
AdMoment,Advertising|Mobile|Real Time,e.ventures,venture,A,2013-11-06,3e+06
AdNectar,Advertising|Virtual Goods,Kevin Hartz,seed,NA,2008-08-01,NA
Adolade,Advertising Exchanges|Advertising Platforms|Brand Marketing|Marketing Automation|Marketplaces|Mobile Advertising|Mobile Software Tools,Invest Nebraska,seed,NA,2014-06-01,20000
Adolade,Advertising Exchanges|Advertising Platforms|Brand Marketing|Marketing Automation|Marketplaces|Mobile Advertising|Mobile Software Tools,NMotion,seed,NA,2014-06-01,20000
Adometry By Google,Advertising|Analytics|Displays|Software,Austin Ventures,venture,C,2010-06-30,6e+06
Adometry By Google,Advertising|Analytics|Displays|Software,Austin Ventures,venture,D,2012-12-28,8100000
Adometry By Google,Advertising|Analytics|Displays|Software,Austin Ventures,venture,B,2008-03-07,10025000
Adometry By Google,Advertising|Analytics|Displays|Software,Austin Ventures,venture,A,2007-02-07,5e+06
Adometry By Google,Advertising|Analytics|Displays|Software,Shasta Ventures,venture,C,2010-06-30,6e+06
Adometry By Google,Advertising|Analytics|Displays|Software,Shasta Ventures,venture,D,2012-12-28,8100000
Adometry By Google,Advertising|Analytics|Displays|Software,Shasta Ventures,venture,B,2008-03-07,10025000
Adometry By Google,Advertising|Analytics|Displays|Software,Shasta Ventures,venture,A,2007-02-07,5e+06
