company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Alert Logic,Cloud Security|Network Security|Security,"Welsh, Carson, Anderson & Stowe",private_equity,NA,2013-08-20,NA
Alert Logic,Cloud Security|Network Security|Security,"Welsh, Carson, Anderson & Stowe",venture,NA,2012-06-06,7446855
AlertEnterprise,Security,Kleiner Perkins Caufield & Byers,venture,B,2011-08-30,1.9e+07
AlertEnterprise,Security,Opus Capital,venture,B,2011-08-30,1.9e+07
AlertEnterprise,Security,Opus Capital,venture,A,2009-02-11,8e+06
AlienVault,Security,Correlation Ventures,venture,D,2013-09-05,26500000
AlienVault,Security,GGV Capital,venture,D,2013-12-20,3500000
AlienVault,Security,GGV Capital,venture,E,2015-08-19,5.2e+07
AlienVault,Security,GGV Capital,venture,D,2013-09-05,26500000
AlienVault,Security,IVP,venture,E,2015-08-19,5.2e+07
AlienVault,Security,Intel Capital,venture,D,2013-12-20,3500000
AlienVault,Security,Jackson Square Ventures,venture,D,2013-09-05,26500000
AlienVault,Security,Kleiner Perkins Caufield & Byers,venture,C,2012-07-09,22400000
AlienVault,Security,Kleiner Perkins Caufield & Byers,venture,E,2015-08-19,5.2e+07
AlienVault,Security,Kleiner Perkins Caufield & Byers,venture,D,2013-09-05,26500000
AlienVault,Security,SharesPost Investment Management,secondary_market,NA,2014-10-23,NA
AlienVault,Security,Sigma Partners,venture,C,2012-07-09,22400000
AlienVault,Security,Top Tier Capital Partners,venture,D,2013-12-20,3500000
AlienVault,Security,Top Tier Capital Partners,venture,D,2013-09-05,26500000
AlienVault,Security,Trident Capital,venture,C,2012-07-09,22400000
AlienVault,Security,Trident Capital,venture,E,2015-08-19,5.2e+07
AlienVault,Security,Trident Capital,venture,D,2013-09-05,26500000
AlienVault,Security,Trident Capital,venture,B,2012-01-31,8e+06
AlienVault,Security,Bob Spinner,venture,D,2013-09-05,26500000
AllClear ID,Security,Merus Capital,venture,NA,2008-04-29,9300000
AllClear ID,Security,Trellis Partners,venture,NA,2008-04-29,9300000
Altitude Co,Enterprise Software|Identity|Mobile|Security,Plug & Play Ventures,angel,NA,2014-02-18,NA
Altor Networks,Security,Accel,venture,A,2008-04-01,6e+06
Altor Networks,Security,Accel,venture,B,2010-03-02,1e+07
Altor Networks,Security,DAG Ventures,venture,B,2010-03-02,1e+07
Altor Networks,Security,Foundation Capital,venture,A,2008-04-01,6e+06
Altor Networks,Security,Foundation Capital,venture,B,2010-03-02,1e+07
Altor Networks,Security,Juniper Networks,venture,B,2010-03-02,1e+07
Ambarella,Broadcasting|Security|Semiconductors,Benchmark,venture,C,2006-02-01,15400000
Ambarella,Broadcasting|Security|Semiconductors,Matrix Partners,venture,C,2006-02-01,15400000
Ambarella,Broadcasting|Security|Semiconductors,Walden International,venture,C,2006-02-01,15400000
AnchorFree,Mobile Security|Privacy|Security|Wireless,Goldman Sachs,venture,C,2012-05-21,5.2e+07
AnchorFree,Mobile Security|Privacy|Security|Wireless,RENN Capital,venture,B,2008-01-01,4800000
AnchorFree,Mobile Security|Privacy|Security|Wireless,RENN Capital,venture,A,2006-01-01,6e+06
AnchorFree,Mobile Security|Privacy|Security|Wireless,Bert Roberts,venture,A,2006-01-01,6e+06
AnchorFree,Mobile Security|Privacy|Security|Wireless,Esther Dyson,venture,B,2008-01-01,4800000
AnchorFree,Mobile Security|Privacy|Security|Wireless,Greg Coleman,venture,B,2008-01-01,4800000
AnchorFree,Mobile Security|Privacy|Security|Wireless,Greg Coleman,venture,A,2006-01-01,6e+06
AOptix Technologies,Biometrics|Biotechnology|Security,Clearstone Venture Partners,venture,D,2009-03-20,12900000
AOptix Technologies,Biometrics|Biotechnology|Security,Clearstone Venture Partners,venture,C,2007-05-30,1.5e+07
AOptix Technologies,Biometrics|Biotechnology|Security,Clearstone Venture Partners,venture,E,2012-08-23,4.2e+07
AOptix Technologies,Biometrics|Biotechnology|Security,DAG Ventures,venture,D,2009-03-20,12900000
AOptix Technologies,Biometrics|Biotechnology|Security,DAG Ventures,venture,C,2007-05-30,1.5e+07
AOptix Technologies,Biometrics|Biotechnology|Security,DAG Ventures,venture,E,2012-08-23,4.2e+07
AOptix Technologies,Biometrics|Biotechnology|Security,Kleiner Perkins Caufield & Byers,venture,D,2009-03-20,12900000
AOptix Technologies,Biometrics|Biotechnology|Security,Kleiner Perkins Caufield & Byers,venture,E,2012-08-23,4.2e+07
AOptix Technologies,Biometrics|Biotechnology|Security,Lehman Brothers,venture,D,2009-03-20,12900000
AOptix Technologies,Biometrics|Biotechnology|Security,Lehman Brothers,venture,C,2007-05-30,1.5e+07
AOptix Technologies,Biometrics|Biotechnology|Security,Northgate Capital,venture,D,2009-03-20,12900000
AOptix Technologies,Biometrics|Biotechnology|Security,Northgate Capital,venture,E,2012-08-23,4.2e+07
AOptix Technologies,Biometrics|Biotechnology|Security,True Ventures,venture,E,2012-08-23,4.2e+07
AOptix Technologies,Biometrics|Biotechnology|Security,W Capital Partners,venture,D,2009-03-20,12900000
AOptix Technologies,Biometrics|Biotechnology|Security,W Capital Partners,venture,E,2012-08-23,4.2e+07
Aorato,Enterprise Security|Network Security|Security,Accel,venture,B,2014-01-21,1e+07
Aorato,Enterprise Security|Network Security|Security,Innovation Endeavors,venture,B,2014-01-21,1e+07
Aorato,Enterprise Security|Network Security|Security,Rakesh K. Loonkar,venture,B,2014-01-21,1e+07
Apcera,Cloud Computing|Cloud Infrastructure|Cloud Security|Data Center Infrastructure|Enterprise Software|Governance|Software,Andreessen Horowitz,seed,NA,2012-05-08,2200000
Apcera,Cloud Computing|Cloud Infrastructure|Cloud Security|Data Center Infrastructure|Enterprise Software|Governance|Software,Data Collective,seed,NA,2012-05-08,2200000
Apcera,Cloud Computing|Cloud Infrastructure|Cloud Security|Data Center Infrastructure|Enterprise Software|Governance|Software,Kleiner Perkins Caufield & Byers,seed,NA,2012-05-08,2200000
Apcera,Cloud Computing|Cloud Infrastructure|Cloud Security|Data Center Infrastructure|Enterprise Software|Governance|Software,Kleiner Perkins Caufield & Byers,venture,A,2013-07-08,5e+06
Apcera,Cloud Computing|Cloud Infrastructure|Cloud Security|Data Center Infrastructure|Enterprise Software|Governance|Software,True Ventures,seed,NA,2012-05-08,2200000
