company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Plain Vanilla,Android|Game|Games|iPhone|Mobile,IDG Ventures USA,venture,A,2013-11-20,2e+06
Plain Vanilla,Android|Game|Games|iPhone|Mobile,IDG Ventures USA,venture,B,2013-12-26,21867827
Plain Vanilla,Android|Game|Games|iPhone|Mobile,IDG Ventures USA,venture,A,2013-04-09,2500000
Plain Vanilla,Android|Game|Games|iPhone|Mobile,Mesa Ventures,venture,A,2013-04-09,2500000
Plain Vanilla,Android|Game|Games|iPhone|Mobile,SeedInvest,venture,B,2013-12-26,21867827
Plain Vanilla,Android|Game|Games|iPhone|Mobile,Sequoia Capital,venture,A,2013-11-20,2e+06
Plain Vanilla,Android|Game|Games|iPhone|Mobile,Sequoia Capital,venture,B,2013-12-26,21867827
Plain Vanilla,Android|Game|Games|iPhone|Mobile,Sequoia Capital,venture,A,2013-04-09,2500000
Plain Vanilla,Android|Game|Games|iPhone|Mobile,Paige Craig,seed,NA,2012-07-01,1200000
play140,Games,SOSV,seed,NA,2010-10-07,5e+05
Play2Shop.com,Entertainment|FreetoPlay Gaming|Games|Gift Card|Shopping,CrunchFire Technologies/Ventures,seed,NA,2013-09-01,2e+05
Playblazer,Enterprise Software|Games|SaaS,Microsoft Ventures,venture,NA,2015-03-15,NA
PlayCanvas,Finance|Game|Games,Microsoft Ventures,seed,NA,2014-11-19,470000
PlayCanvas,Finance|Game|Games,Techstars,seed,NA,2013-07-02,120000
Playcast Media,Games,MK Capital,venture,B,2011-01-25,1e+07
PlayCrafter,Games,Harrison Metal,seed,NA,2008-10-21,NA
Playdom,Apps|Entertainment|Games,Bessemer Venture Partners,venture,A,2010-06-21,3.3e+07
Playdom,Apps|Entertainment|Games,Lightspeed Venture Partners,venture,A,2009-11-11,4.3e+07
Playdom,Apps|Entertainment|Games,New Enterprise Associates,venture,A,2009-11-11,4.3e+07
Playdom,Apps|Entertainment|Games,Norwest Venture Partners - NVP,venture,A,2009-11-11,4.3e+07
Playdom,Apps|Entertainment|Games,Pritzker Group Venture Capital,venture,A,2010-06-21,3.3e+07
Playdom,Apps|Entertainment|Games,Steamboat Ventures,venture,A,2010-06-21,3.3e+07
Playdom,Apps|Entertainment|Games,Rick Thompson,venture,A,2009-11-11,4.3e+07
Played,Games|Mobile|PC Gaming,NewMe Accelerator,seed,NA,2011-08-04,NA
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Benchmark,venture,A,2015-02-27,7400000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Madrona Venture Group,venture,A,2015-02-27,7400000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Startup Capital Ventures,venture,A,2015-02-27,7400000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Startup Capital Ventures,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Andrew Weiss-Malik,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Benjamin Haun,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Diane Tang,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Edward Allard,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Emil Michael,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Eric Rosenblum,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,John Spinale,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Laurie Thornton,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Matthew Bencke,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Michael Ernst,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Mike Vargas,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Patrick Wyatt,seed,NA,2014-08-19,2500000
"PlayFab, Inc.",Developer Tools|Games|PaaS|Service Providers,Scott Banister,seed,NA,2014-08-19,2500000
PlayFirst,Games|iPhone|Mobile Games,Comerica Bank,venture,NA,2010-10-12,9200000
PlayFirst,Games|iPhone|Mobile Games,DCM,convertible_note,NA,2013-04-25,2020000
PlayFirst,Games|iPhone|Mobile Games,DCM,venture,C,2007-12-01,16500000
PlayFirst,Games|iPhone|Mobile Games,DCM,venture,NA,2010-10-12,9200000
PlayFirst,Games|iPhone|Mobile Games,Mayfield Fund,convertible_note,NA,2013-04-25,2020000
PlayFirst,Games|iPhone|Mobile Games,Mayfield Fund,venture,A,2004-01-01,5e+06
PlayFirst,Games|iPhone|Mobile Games,Mayfield Fund,venture,C,2007-12-01,16500000
PlayFirst,Games|iPhone|Mobile Games,Mayfield Fund,venture,B,2006-01-01,5e+06
PlayFirst,Games|iPhone|Mobile Games,Mayfield Fund,venture,NA,2010-10-12,9200000
PlayFirst,Games|iPhone|Mobile Games,Rustic Canyon Partners,convertible_note,NA,2013-04-25,2020000
PlayFirst,Games|iPhone|Mobile Games,Rustic Canyon Partners,venture,A,2004-01-01,5e+06
PlayFirst,Games|iPhone|Mobile Games,Rustic Canyon Partners,venture,C,2007-12-01,16500000
PlayFirst,Games|iPhone|Mobile Games,Rustic Canyon Partners,venture,B,2006-01-01,5e+06
PlayFirst,Games|iPhone|Mobile Games,Rustic Canyon Partners,venture,NA,2010-10-12,9200000
PlayFirst,Games|iPhone|Mobile Games,Trinity Ventures,convertible_note,NA,2013-04-25,2020000
PlayFirst,Games|iPhone|Mobile Games,Trinity Ventures,venture,A,2004-01-01,5e+06
PlayFirst,Games|iPhone|Mobile Games,Trinity Ventures,venture,C,2007-12-01,16500000
PlayFirst,Games|iPhone|Mobile Games,Trinity Ventures,venture,B,2006-01-01,5e+06
PlayFirst,Games|iPhone|Mobile Games,Trinity Ventures,venture,NA,2010-10-12,9200000
Playfish,Apps|Facebook Applications|Games|Social Games|Social Network Media|Web Tools,Accel,seed,NA,2008-07-01,1e+06
Playfish,Apps|Facebook Applications|Games|Social Games|Social Network Media|Web Tools,Accel,venture,B,2008-10-28,1.7e+07
PlayJam,Games|Social Games|Television,Adobe Ventures,venture,A,2011-10-25,5e+06
PlayJam,Games|Social Games|Television,GameStop Digital Ventures,venture,A,2011-10-25,5e+06
Playnery,Games,Qualcomm Ventures,venture,A,2012-11-12,3679503
PlayOn! Sports,Games,BIP Opportunities Fund,venture,B,2010-08-02,2800000
